ASF,FG,MN,ED,INV_LOG,ND,STD,Y
1,0,0.170327405,0,0.319600988,0,0.699652138,1
1,0,0.686154793,0.588471322,0.319560199,0,0,1
1,0,1,1,0.31956905,0,1,1
1,0,1,1,0.319722632,0,1,1
1,0,0.123890089,0,0.31969444,0,1,1
1,0,0,0,0.31994566,0,0.446655511,1
1,0,1,1,0.319569095,0,1,1
1,0,0,0,0.319674076,0,0,1
1,0,1,1,0.31962166,0,1,1
1,0,1,1,0.31966222,0,1,1
1,0,0,0,0.31957722,0,0,1
1,0,0.917544487,0.752987012,0.319622684,0,1,1
0,0,0,0,0.319585748,0,0,1
1,0,1,1,0.319839327,0,1,1
1,0,1,1,0.319776889,0,1,1
1,0,0.279154072,0.21408767,0.319442156,0,0,1
1,0,0.893833157,0.737826191,0.319635339,0,1,1
1,0,1,1,0.319668495,0,1,1
1,0,1,1,0.319640021,0,1,1
0,1,0,0,0.333981299,1,0,0
1,0,0.593058468,0.68073768,0.320926335,0,0.486250538,1
1,0,0.191627501,0.318734116,0.321054744,0,0.619528497,1
1,0,0,0,0.320770711,0,0,1
1,0,0.834582938,0.906637822,0.320977255,0,0.916745832,1
1,0,0,0,0.320661642,0,0,1
1,0,0.561457436,0.653395508,0.320801022,0,0.236946385,1
1,0,1,1,0.320766359,0,1,1
1,0,0,0,0.320873121,0,0,1
1,0,0.177298048,0.226235324,0.320984257,0,0.910873339,1
1,0,0,0,0.320844511,0,0,1
1,0,0.279497833,0.410881081,0.320828157,0,0,1
1,0,0.134750639,0.263633711,0.321055462,0,0,1
1,0,0,0,0.320832936,0,0,1
1,0,1,1,0.321108512,0,1,1
1,0,1,1,0.321068741,0,1,1
1,0,0.75847238,0.920946369,0.321051165,0,0.661494654,1
0,0,0,0,0.320806646,0,0,1
1,0,1,1,0.320960763,0,1,1
1,0,0,0,0.32091386,0,0,1
1,0,0.846152934,0.904441654,0.320956531,0,0.682161312,1
1,0,0.489433206,0.550585231,0.320808232,0,0.400435145,1
1,0,0.6761226,0.783960001,0.320952026,0,0.938750981,1
1,0,1,1,0.320942785,0,1,1
1,0,1,1,0.321096607,0,1,1
1,0,1,1,0.320820665,0,1,1
0,1,0,0,0.334755879,1,0,0
1,0,1,1,0.322401556,0,1,1
1,0,0,0,0.322398185,0,0,1
1,0,0.561207626,0.587558224,0.322586246,0,1,1
1,0,1,1,0.322486486,0,1,1
0,0,0,0,0.322234902,0,0,1
1,0,1,1,0.322599408,0,1,1
1,0,0.4607881,0.373008357,0.322447576,0,0.953121299,1
1,0,0,0,0.322339576,0,0,1
1,0,0,0,0.322379623,0,0.251493999,1
1,0,1,1,0.322414985,0,1,1
1,0,0.257690359,0.113256908,0.322448007,0,1,1
1,0,0.309312067,0.206388611,0.322413217,0,0.783091334,1
1,0,0.800864953,0.706810741,0.322527784,0,1,1
1,0,0.753484143,0.81697004,0.32242812,0,1,1
1,0,1,1,0.322469094,0,0.894302562,1
1,0,1,1,0.322327736,0,1,1
1,0,0.547948448,0.513865764,0.322387118,0,0.927214974,1
1,0,0,0,0.322433462,0,0.338380267,1
1,0,0.533298305,0.520248442,0.322403043,0,0.908530101,1
1,0,1,1,0.322487266,0,1,1
1,0,1,1,0.322539153,0,1,1
1,0,1,1,0.322645234,0,1,1
1,0,0.379521885,0.359825116,0.322372222,0,1,1
1,0,0,0,0.322327893,0,0,1
1,0,1,1,0.322558067,0,1,1
0,1,0,0,0.335530596,1,0,0
1,0,0,0,0.323621975,0,0,1
1,0,1,1,0.323756126,0,1,1
1,0,1,1,0.323864368,0,0.964473133,1
1,0,0,0.058600439,0.323672648,0,0,1
1,0,0,0,0.323782399,0,0,1
1,0,1,1,0.324002489,0,1,1
1,0,0,0,0.323795977,0,0,1
1,0,1,1,0.323866928,0,1,1
1,0,0,0,0.323730102,0,1,1
1,0,0,0,0.323652532,0,0,1
1,0,0.066316224,0.160007236,0.323847416,0,1,1
1,0,0.820066233,0.960710339,0.324086914,0,1,1
1,0,1,1,0.323988693,0,1,1
1,0,0.979866591,1,0.323997901,0,1,1
1,0,0.446853075,0.50858308,0.32409192,0,1,1
1,0,0,0,0.323749568,0,0.189355624,1
1,0,1,1,0.323931917,0,0.989224756,1
1,0,0,0,0.323760237,0,0,1
1,0,1,1,0.323879932,0,1,1
0,0,0,0,0.323841803,0,0,1
1,0,0,0,0.323836186,0,0,1
1,0,0.137426527,0.20080257,0.323905805,0,0.37545487,1
1,0,0.16213335,0.085610174,0.32383194,0,0.193341577,1
1,0,0.020196515,0.239131388,0.323866592,0,0.438627505,1
1,0,0.285834048,0.281628401,0.323919367,0,1,1
0,1,0,0,0.33647935,1,0,0
1,0,0.020686022,0.079949456,0.324843093,0,0.149692948,1
1,0,0.308348082,0.323782167,0.325112702,0,0.303438924,1
1,0,0.054311085,0.059356676,0.325007809,0,0.807645941,1
1,0,0,0,0.324923421,0,0,1
1,0,0,0,0.324978482,0,0,1
1,0,0,0,0.325026261,0,0,1
1,0,0.413021827,0.472552345,0.325163577,0,1,1
1,0,1,1,0.325015918,0,1,1
1,0,1,1,0.325019948,0,1,1
1,0,0,0,0.324881536,0,0,1
1,0,0,0,0.32486915,0,0,1
1,0,0,0,0.324795778,0,0,1
1,0,0,0,0.325087687,0,0.230240739,1
1,0,0,0,0.325091862,0,0.021193028,1
1,0,0.524519557,0.53014365,0.325045346,0,1,1
1,0,0.28177311,0.33316682,0.324955513,0,0.246853367,1
0,0,0,0,0.324984289,0,0,1
1,0,0.546512404,0.555529066,0.325151101,0,0.860921556,1
1,0,0.13297765,0.06518635,0.325090995,0,0.594164126,1
1,0,0,0,0.325011461,0,0,1
1,0,0.837069706,0.845970227,0.325101233,0,1,1
1,0,0,0,0.324983033,0,0,1
1,0,0,0,0.32513825,0,0,1
1,0,0,0,0.324865545,0,0,1
1,0,1,1,0.325134641,0,1,1
0,1,0,0,0.337458095,1,0,0
1,0,0.149785868,0.071999886,0.325967622,0,0.169556224,1
1,0,1,1,0.326121954,0,1,1
0,0,0,0,0.325871537,0,0,1
1,0,1,1,0.326255156,0,1,1
1,0,1,1,0.325990961,0,1,1
1,0,1,1,0.326183475,0,1,1
1,0,0.285124274,0.149343043,0.326052774,0,0.735153618,1
1,0,0.104753862,0.041415583,0.326074053,0,0.892255112,1
1,0,0.178274238,0.080741924,0.326125335,0,0.848893795,1
1,0,0,0,0.326091697,0,0,1
1,0,1,1,0.3260626,0,1,1
1,0,0.586097636,0.575123296,0.326123906,0,1,1
1,0,1,1,0.326040158,0,1,1
1,0,0.628168378,0.588009219,0.326214325,0,0.80272098,1
1,0,0.504618689,0.512466436,0.326152578,0,1,1
1,0,1,1,0.326142621,0,1,1
1,0,0.64521623,0.613071977,0.326014628,0,0.548248206,1
1,0,0.121214969,0.019279847,0.325882996,0,0.310139115,1
1,0,0.262271539,0.193927111,0.326183758,0,0.63081084,1
1,0,0.561468708,0.426621611,0.326228013,0,1,1
1,0,0,0,0.326138558,0,0.315295448,1
1,0,0.686548476,0.651689917,0.326131152,0,1,1
1,0,0,0,0.326091111,0,0,1
1,0,0,0,0.325883929,0,1,1
1,0,0,0,0.325910112,0,0,1
0,1,0,0,0.338152068,1,0,0
1,0,1,1,0.327530414,0,1,1
1,0,1,1,0.32727697,0,0.970820816,1
1,0,0,0,0.327258872,0,0,1
1,0,1,1,0.32728419,0,1,1
1,0,0,0,0.327200929,0,0,1
1,0,1,1,0.327500524,0,1,1
1,0,1,1,0.327502543,0,1,1
1,0,1,1,0.327378273,0,1,1
1,0,1,1,0.327290404,0,1,1
1,0,0.778407437,0.677661259,0.327363313,0,0.602091008,1
1,0,1,1,0.32737436,0,1,1
1,0,1,1,0.327522405,0,1,1
1,0,1,1,0.327276899,0,1,1
1,0,0,0,0.327468549,0,0,1
1,0,1,1,0.327593138,0,1,1
1,0,0,0,0.327141311,0,0,1
1,0,1,1,0.3276006,0,1,1
0,0,0,0,0.327284873,0,0,1
1,0,0.666972114,0.681746239,0.327154491,0,0.221016341,1
1,0,0,0,0.327319428,0,0,1
1,0,0,0,0.327242216,0,0.05372076,1
1,0,1,1,0.327439497,0,1,1
1,0,0.89688118,0.825019142,0.327352658,0,0.382006607,1
1,0,0,0,0.327342615,0,0,1
1,0,1,1,0.327307233,0,0.621473242,1
0,1,0,0,0.339084189,1,0,0
1,0,0.936700024,0.775254424,0.328285805,0,1,1
1,0,0,0,0.328165387,0,0,1
1,0,1,0.998077473,0.328216252,0,1,1
1,0,0.283295288,0.283505104,0.328303721,0,0.147831212,1
1,0,1,1,0.328448545,0,1,1
1,0,0.852242274,0.748705375,0.328436798,0,1,1
1,0,0,0,0.328219768,0,0,1
1,0,0.027884741,0,0.328254801,0,0,1
1,0,1,1,0.328447339,0,1,1
1,0,0,0,0.328333186,0,0.023412176,1
1,0,0.446305422,0.487526224,0.328343475,0,0,1
1,0,0.008873251,0,0.328325387,0,0,1
1,0,0.116643376,0.034710626,0.328317812,0,0.237196504,1
1,0,0,0,0.328464432,0,0.451992535,1
1,0,1,1,0.328461189,0,1,1
1,0,0,0,0.328257456,0,0,1
1,0,1,1,0.328410879,0,1,1
1,0,0,0,0.328285403,0,0,1
0,0,0,0,0.328350576,0,0,1
1,0,0,0,0.328301811,0,0,1
1,0,1,1,0.328327678,0,0.953615161,1
1,0,1,1,0.328406247,0,1,1
1,0,0,0,0.328324578,0,0,1
1,0,0,0,0.328345446,0,0.268126479,1
1,0,0,0,0.328303329,0,0,1
0,1,0,0,0.339636896,1,0,0
1,0,0.024102368,0.037594169,0.329512846,0,0.375885175,1
1,0,0,0,0.32957143,0,0,1
1,0,0,0,0.329682074,0,0,1
1,0,0.541418579,0.710680124,0.329544411,0,0,1
1,0,0,0,0.329546717,0,0,1
1,0,0,0,0.329475098,0,0,1
1,0,0,0,0.329528925,0,0,1
1,0,1,1,0.329859378,0,1,1
1,0,1,1,0.329527204,0,1,1
1,0,1,1,0.329690611,0,1,1
1,0,0,0,0.329499325,0,0,1
1,0,0,0,0.329536545,0,0,1
1,0,1,1,0.329632284,0,1,1
1,0,1,1,0.329572438,0,1,1
1,0,0,0,0.329562683,0,0,1
1,0,0.516373889,0.493408009,0.329780982,0,1,1
0,0,0,0,0.329586554,0,0,1
1,0,0.258219404,0.34666955,0.32964435,0,0.320035754,1
1,0,0,0,0.329477914,0,0.163879632,1
1,0,0.556027322,0.629778184,0.329659607,0,0.924552227,1
1,0,1,1,0.329482123,0,1,1
1,0,0.005169157,0.097039031,0.329610053,0,0.126085963,1
1,0,0.737490933,0.94042538,0.329588657,0,0.426873344,1
1,0,0.217788642,0.249267743,0.329777257,0,0.505013538,1
1,0,0.465071746,0.491574242,0.329822681,0,1,1
1,1,1,1,0.338076159,1,0.520448346,0
1,1,1,1,0.338056902,1,1,0
0,0.866819021,0,0,0.338140933,1,0,0
0,0.866819021,0.065068937,0.06737893,0.338248835,1,0,0
1,1,1,1,0.338283722,1,1,0
0,0,0,0,0.332851418,0,0,1
0,0,0.768812892,0.679686167,0.332819974,0,0,1
0,0,0,0,0.332886805,0,0,1
0,0,0,0,0.332850803,0,0,1
0,0,0.692825005,0.622285741,0.33294209,0,0,1
0,0,0,0,0.332875521,0,0,1
0,0,0,0,0.332745287,0,0,1
0,0,0,0,0.332941118,0,0,1
0,0,0,0,0.332876384,0,0,1
0,0,0,0,0.33288441,0,0,1
0,0,0.285109907,0.207725419,0.332892928,0,0,1
0,0,0,0,0.333016941,0,0,1
0,0,0.354180512,0.326696362,0.332726541,0,0,1
0,0,0.180403792,0.085242692,0.333082164,0,0,1
0,0,0.148048328,0.093124863,0.332838418,0,0,1
0,0,0,0,0.332880676,0,0,1
0,0,0,0,0.332845892,0,0,1
0,0,0.023926689,0,0.33279474,0,0,1
0,0,0,0,0.332825208,0,0,1
0,0,0,0,0.332889965,0,0,1
0,0,0.945543991,0.865384075,0.332906436,0,0,1
0,0,0,0,0.332669079,0,0,1
0,0,0.049196411,0,0.33266946,0,0,1
0,0,0,0,0.332821654,0,0,1
0,0,0,0,0.332758658,0,0,1
0,0.066207738,0,0.20371702,0.339123392,1,0,0
0,1,0,0,0.339206717,1,0,0
0,0.066207738,1,1,0.339060048,1,0,0
0,1,0.379326115,0,0.339363694,1,0,0
0,0.823856359,0,0,0.339101711,1,0,0
0,0,0,0,0.334015424,0,0,1
1,0,1,1,0.334086764,0,1,1
0,0,0,0,0.333848663,0,0,1
0,0,0.348370446,0.048288838,0.334063568,0,0.033257296,1
0,0,1,1,0.333980079,0,1,1
0,0,0,0,0.33388864,0,0,1
0,0,0,0,0.334018165,0,0,1
0,0,0,0,0.33397547,0,0,1
0,0,0,0,0.333892926,0,0,1
0,0,0.158325268,0.127647102,0.333877829,0,0.116213564,1
0,0,1,1,0.334049392,0,0.697337024,1
0,0,0.128479961,0,0.333963393,0,0,1
0,0,0.555590513,0.508930783,0.333925693,0,0,1
0,0,0.588740391,0.391348049,0.333997966,0,0.671036261,1
1,0,1,1,0.334105158,0,1,1
0,0,0.833508618,0.645573057,0.334042429,0,1,1
0,0,0,0,0.334070476,0,0.763373556,1
0,0,0.315066898,0.255786846,0.333921167,0,0,1
0,0,0.456664697,0.38103129,0.333976297,0,0.196603132,1
0,0,0.351187942,0.276865141,0.333998907,0,0.048821576,1
1,0,1,1,0.333894014,0,0.972368463,1
1,0,1,1,0.333949109,0,0.574196713,1
0,0,0,0,0.333970822,0,0,1
1,0,1,1,0.333948714,0,1,1
0,0,0.233194856,0.073659105,0.334141473,0,0.060863469,1
0,1,0.36722481,0.152544201,0.34022201,1,0,0
1,0,1,1,0.340015506,1,0.995244193,0
0,0,1,1,0.339808242,1,0.893758399,0
0,0,1,1,0.340300933,1,0,0
0,1,0,0,0.340122705,1,0,0
0,0,0.409835666,0.576939045,0.33505785,0,0,1
0,0,0.791490158,1,0.335002246,0,0,1
0,0,0,0,0.334821585,0,0,1
0,0,1,1,0.335199983,0,1,1
0,0,0,0,0.335064272,0,0,1
0,0,0.256252535,0.442252095,0.334993992,0,0,1
0,0,1,1,0.334945304,0,1,1
0,0,0.653079407,0.736191295,0.335155399,0,0.12191601,1
0,0,0.252539612,0.441483599,0.334979057,0,0,1
0,0,0,0,0.334984367,0,0,1
0,0,0,0,0.334881435,0,0,1
0,0,0.087105399,0.236457326,0.335077871,0,0,1
0,0,0.72039694,0.813025448,0.335118044,0,0.422794332,1
0,0,0.096508139,0.191007646,0.334975492,0,0,1
0,0,0,0,0.334990713,0,0,1
0,0,0,0,0.335034662,0,0,1
0,0,0.375874402,0.539569101,0.335133904,0,0,1
0,0,0.94789614,1,0.335015162,0,0,1
0,0,1,1,0.335215095,0,1,1
0,0,0.29397305,0.447974878,0.334982689,0,0,1
0,0,0.116334166,0.194688568,0.33488651,0,0,1
0,0,0.058561474,0.120889557,0.334859923,0,0,1
0,0,0.500120632,0.616726342,0.334951082,0,0,1
0,0,0.915469415,1,0.335118866,0,0.331697741,1
0,0,0,0,0.335151914,0,0,1
0,1,0,0,0.341217834,1,0,0
1,0,1,1,0.341033195,1,0.994043484,0
0,1,1,1,0.340934194,1,1,0
0,1,0,0,0.340682995,1,0,0
0,0,0,0,0.341259079,1,0,0
0,0,0,0,0.335989313,0,0,1
0,0,0,0,0.336087125,0,0,1
0,0,0.896378538,0.885252083,0.336072817,0,0,1
0,0,0,0,0.336016276,0,0,1
0,0,1,1,0.336004742,0,0,1
0,0,0,0,0.336135464,0,0,1
0,0,1,1,0.336135362,0,0.635046923,1
0,0,0,0,0.336014009,0,0,1
0,0,0.07826976,0.096147299,0.336131607,0,0,1
0,0,0.951304586,0.914997311,0.336177823,0,0,1
0,0,0.109851277,0.110226818,0.336076262,0,0,1
0,0,0,0,0.335930119,0,0,1
0,0,0.381897745,0.390034698,0.33614266,0,0,1
0,0,0,0,0.336063941,0,0,1
0,0,0.507808143,0.541752812,0.336168427,0,0,1
0,0,0.81627495,0.777003088,0.336105879,0,0,1
0,0,0,0,0.335994053,0,0,1
0,0,0,0,0.336122035,0,0,1
0,0,1,1,0.336299323,0,0,1
0,0,0.240144623,0.211125225,0.336241772,0,0,1
0,0,1,1,0.336201805,0,0,1
0,0,0,0,0.335996743,0,0,1
0,0,0.69756005,0.595509896,0.336024208,0,0,1
0,0,0.040778418,0,0.336081018,0,0,1
0,0,0.45097503,0.331088652,0.33612753,0,0,1
1,1,1,1,0.342069835,1,1,0
1,1,1,1,0.341947934,1,1,0
1,1,1,1,0.341730416,1,1,0
0,1,0,0,0.342237311,1,0,0
0,1,0,0,0.341709982,1,0.27371599,0
0,0,0.048690508,0.031617441,0.337223787,0,0,1
0,0,0.058431164,0.107126908,0.337226626,0,0,1
0,0,0,0,0.337159733,0,0,1
0,0,0,0,0.33713418,0,0,1
0,0,1,0.959693096,0.337353976,0,0,1
0,0,0,0,0.337190893,0,0,1
0,0,0.738695158,0.722892956,0.337266119,0,0,1
0,0,0,0,0.337100347,0,0,1
0,0,0,0,0.337342644,0,0,1
0,0,0,0,0.337152527,0,0,1
0,0,0.220750809,0.28373055,0.337381594,0,0,1
0,0,0,0,0.337226096,0,0,1
0,0,0.563872466,0.607349273,0.33719275,0,0,1
0,0,1,1,0.33740446,0,0,1
0,0,0.971929215,1,0.337408086,0,0,1
0,0,0,0,0.337213789,0,0,1
0,0,0,0,0.337232782,0,0,1
0,0,0.196612914,0.196916622,0.337188931,0,0,1
0,0,0.297393554,0.346490597,0.337168342,0,0,1
0,0,0.982267627,0.982837634,0.337139474,0,0,1
0,0,0.056489626,0.080697603,0.337343485,0,0,1
0,0,0.234359802,0.264322157,0.33746655,0,0,1
0,0,0.646722058,0.648817018,0.337304531,0,0,1
0,0,0.350268605,0.324677836,0.337222609,0,0,1
0,0,0,0,0.337307906,0,0,1
0,1,0.38487815,0.49129499,0.342765729,1,0,0
0,0,1,1,0.342792714,1,1,0
0,0.587279,0,0,0.342823566,1,0,0
0,0,0,0,0.342969023,1,0,0
0,0,0.717175306,0.982929225,0.342816119,1,0,0
0,0,0,0,0.338401563,0,0,1
0,0,0,0,0.338293098,0,0,1
0,0,0.627644105,0.503673511,0.338472249,0,0,1
0,0,1,1,0.33838225,0,1,1
0,0,0,0,0.338329475,0,0,1
0,0,0,0,0.338586886,0,0,1
0,0,0.419625399,0.332017689,0.338333433,0,0,1
0,0,0.880395514,0.836176459,0.338413888,0,0.108303613,1
0,0,1,1,0.338419226,0,0.236516948,1
0,0,0,0,0.338370154,0,0,1
0,0,0,0,0.338520563,0,0,1
0,0,0.901238108,0.816498671,0.338484853,0,0,1
0,0,0.195454666,0.15466076,0.338459696,0,0,1
0,0,0.476582823,0.467719184,0.338391033,0,0,1
0,0,1,1,0.338399846,0,0.36803431,1
0,0,0.47346596,0.362211854,0.338366133,0,0,1
0,0,0.799604127,0.705691595,0.338472434,0,0,1
0,0,1,1,0.338398234,0,1,1
0,0,0,0,0.338455487,0,0,1
0,0,0,0,0.338383982,0,0,1
0,0,0.97207092,0.910201988,0.338469561,0,0.254870855,1
0,0,0,0,0.338410552,0,0,1
0,0,1,1,0.33845126,0,0.446514479,1
1,0,1,1,0.338424475,0,1,1
0,0,1,1,0.338404184,0,0,1
1,1,1,1,0.343620703,1,1,0
0,1,0,0,0.343723678,1,0,0
0,1,0,0,0.34382387,1,0,0
1,1,0.450658793,0.373526673,0.343835757,1,0.061861908,0
1,1,1,1,0.343694384,1,1,0
0,0,0,0,0.339350411,0,0,1
0,0,0,0,0.339292772,0,0,1
0,0,0,0,0.339381061,0,0,1
0,0,0,0,0.339338285,0,0,1
0,0,0,0,0.33938554,0,0,1
0,0,0,0,0.339254411,0,0,1
0,0,0,0,0.339484129,0,0,1
0,0.378387306,0,0,0.33918703,0,0,1
0,0,0,0,0.339339637,0,0,1
0,0,0,0,0.339500347,0,0,1
0,0,0,0,0.339343863,0,0,1
0,0,0,0,0.339329579,0,0,1
0,0,0,0,0.339460582,0,0,1
0,0,0,0,0.339326682,0,0,1
0,0,0,0,0.339263713,0,0,1
0,0,0,0,0.339308747,0,0,1
0,0.611088775,0,0,0.339366821,0,0,1
0,0,0,0,0.339391207,0,0,1
0,0.025571485,0.399831063,0.499625009,0.339504449,0,0,1
0,0,0,0,0.339341062,0,0,1
0,0,0,0.030601252,0.339401866,0,0,1
0,0,0,0,0.339348862,0,0,1
0,0,0,0,0.339585193,0,0,1
0,0,0,0,0.339375328,0,0,1
0,0,0,0,0.339365902,0,0,1
0,0,0.50194838,0.304321224,0.344453473,1,0.107484052,0
0,1,0,0,0.344580672,1,0,0
0,0.347248573,1,1,0.344564057,1,1,0
0,1,0,0,0.344497026,1,0,0
0,0,0.624180853,0.48170437,0.344554251,1,0,0
0,0,0,0,0.340326557,0,0,1
0,0,1,1,0.340324715,0,1,1
0,0,0,0,0.340280477,0,0,1
0,0,0,0,0.340349786,0,0,1
0,0,0,0,0.340379133,0,0,1
0,0,0,0,0.340247935,0,0,1
0,0,0,0,0.340457609,0,0,1
0,0,0.544043506,0.661506579,0.340459851,0,0,1
0,0,0,0,0.340376877,0,0,1
0,0,0,0,0.340291427,0,0,1
0,0,0.41978457,0.502722268,0.34024853,0,0,1
0,0,0.110553065,0.26399286,0.340327686,0,0,1
0,0,0,0,0.340317788,0,0,1
0,0,0,0,0.340326672,0,0,1
0,0,1,1,0.340268467,0,0.696545407,1
0,0,1,1,0.34048048,0,0.341951671,1
0,0,1,1,0.340288834,0,0,1
0,0,0,0,0.340431747,0,0,1
0,0,0,0,0.340385277,0,0,1
0,0,0.271694243,0.35048783,0.340530136,0,0,1
0,0,0,0,0.340252302,0,0,1
1,0,1,1,0.340536921,0,1,1
0,0,0.265629495,0.305560823,0.34035811,0,0,1
0,0,1,1,0.340258973,0,0,1
0,0,0.16864643,0.19013873,0.340392126,0,0,1
0,1,0,0,0.345344837,1,0,0
0,1,0.436638855,0.65970861,0.345419204,1,0,0
0,0,0.348254823,0.485657356,0.34534503,1,0.808645982,0
0,0.3066891,0.551298881,0.725982256,0.345335049,1,0.107297299,0
0,0,1,1,0.345223932,1,1,0
0,0,0,0,0.341106429,0,0,1
0,0,0.272929476,0.297061044,0.341211032,0,0,1
0,0,0.428618119,0.406351342,0.341273564,0,0,1
0,0,0.153155117,0.132205851,0.341021793,0,0,1
0,0,0.03973006,0,0.341180552,0,0,1
0,0,0.2766457,0.056267151,0.340979407,0,0,1
0,0,0,0,0.341141157,0,0,1
0,0,1,1,0.341306793,0,0.0136039,1
0,0,1,1,0.341273384,0,0.076211036,1
0,0,0,0,0.341135195,0,0,1
0,0,1,1,0.341126725,0,1,1
0,0,0,0,0.341050001,0,0,1
0,0,1,1,0.341301962,0,0,1
1,0,1,1,0.341270498,0,1,1
0,0,0,0,0.341049787,0,0,1
0,0,0,0,0.341250193,0,0,1
0,0,0.331658396,0.202243766,0.341222861,0,0,1
0,0,0,0,0.341106727,0,0,1
0,0,0,0,0.341183586,0,0,1
0,0,0,0,0.341289333,0,0,1
0,0,0.148821494,0,0.341220485,0,0,1
0,0,0,0,0.341199712,0,0,1
0,0,0,0,0.341273901,0,0,1
0,0,0.256005815,0.280504599,0.34122153,0,0,1
0,0,0,0,0.341143315,0,0,1
1,0.44010394,1,1,0.346130877,1,1,0
1,0,1,1,0.345847947,1,1,0
0,1,0,0,0.346244399,1,0,0
1,0,1,1,0.346142813,1,0.486627862,0
1,0.44010394,1,1,0.345791254,1,1,0
0,0,0.216657111,0.166520405,0.341941962,0,0,1
0,0,0,0,0.341985027,0,0,1
0,0,0,0,0.342070479,0,0,1
0,0,0.249234484,0.26412651,0.342032754,0,0,1
0,0,1,1,0.342024696,0,0,1
0,0,0.41304843,0.396156,0.342007596,0,0,1
0,0,0,0,0.342157273,0,0,1
0,0,0,0,0.342113711,0,0,1
0,0,0,0,0.342018574,0,0,1
0,0,0.597922294,0.580001951,0.34202667,0,0,1
0,0,0,0,0.342165855,0,0,1
0,0,0,0,0.342036828,0,0,1
0,0,0,0,0.342054505,0,0,1
0,0,0,0,0.342077905,0,0,1
0,0,0,0,0.342077558,0,0,1
0,0,0.140895049,0.088701034,0.34199844,0,0,1
0,0,1,0.997317252,0.342096276,0,0,1
0,0,0,0,0.342271146,0,0,1
0,0,0,0,0.342023002,0,0,1
0,0,0.910925017,0.912352033,0.342073475,0,0,1
0,0,0,0,0.341988054,0,0,1
0,0,0,0,0.341954089,0,0,1
0,0,0,0,0.342118728,0,0,1
0,0,0,0,0.342147619,0,0,1
0,0,0,0,0.342195407,0,0,1
0,1,0,0,0.346755835,1,0,0
0,1,1,1,0.346796009,1,1,0
0,0.096114073,0.42573477,0.486392715,0.346577993,1,0.034585481,0
0,1,0,0,0.346782425,1,0,0
0,0.096114073,1,1,0.346718794,1,0.810184356,0
0,0,0.942467091,1,0.343146187,0,0,1
0,0,1,1,0.342944181,0,0,1
0,0,0.979695452,0.887408274,0.342985319,0,0,1
0,0,1,1,0.34310572,0,1,1
0,0,0.54349326,0.527587933,0.342887093,0,0,1
0,0,1,1,0.343088579,0,1,1
0,0,0.024884495,0,0.342917942,0,0,1
0,0,0.785303627,0.740564814,0.34297375,0,0,1
0,0,1,1,0.34308477,0,0,1
0,0,1,1,0.343086385,0,0.02130771,1
0,0,1,1,0.343094673,0,0.488082926,1
1,1,1,1,0.343265306,0,1,1
0,0,0.631355198,0.619465489,0.343159142,0,0,1
0,0,1,1,0.343031587,0,0,1
0,0,1,1,0.343070022,0,0,1
0,0,0.66089825,0.690767312,0.342887096,0,0,1
0,0,1,0.989493205,0.342969039,0,0,1
0,0,1,1,0.343092936,0,0,1
0,0,0,0,0.34298006,0,0,1
1,0,1,1,0.343023146,0,1,1
0,0,0.444637368,0.502483225,0.342972949,0,0,1
0,0,0.200941292,0.289307961,0.342985418,0,0,1
0,0,0.881491102,0.983678863,0.342935431,0,0,1
0,0,1,1,0.343150615,0,0,1
0,0,0.040063202,0,0.342916915,0,0,1
0,0.209781763,1,1,0.347351867,1,0.732651125,0
1,0.209781763,1,1,0.347470498,1,0.947478869,0
0,0.865930352,0,0,0.347557001,1,0,0
1,1,1,1,0.347490956,1,1,0
1,0.260739444,1,1,0.347306872,1,1,0
0,0,1,1,0.34397163,0,0,1
0,0,1,1,0.344106665,0,0,1
0,0,0,0,0.343935001,0,0,1
0,0,1,1,0.343988212,0,0,1
0,0,0,0,0.343999429,0,0,1
0,0,0.017678549,0.025027276,0.344038699,0,0,1
0,0,0.17232883,0.255939528,0.344034795,0,0,1
0,0,0,0,0.343760113,0,0,1
0,0,0,0,0.343977096,0,0,1
0,0,1,1,0.343915704,0,0,1
0,0,0,0,0.343766477,0,0,1
0,0,0,0,0.343935729,0,0,1
0,0,0,0,0.343887713,0,0,1
0,0,0.111310441,0.0357365,0.343957281,0,0,1
0,0,1,1,0.343806248,0,0,1
0,0,0,0,0.343992564,0,0,1
0,0,0,0.077741546,0.344049554,0,0,1
0,0.003729984,0,0,0.344034434,0,0,1
0,0,1,1,0.344126057,0,0,1
0,0,0.730561513,0.932536043,0.344051724,0,0,1
0,0,0,0,0.34387499,0,0,1
0,0,0.227053373,0.281298902,0.344151992,0,0,1
0,0,0.055725976,0.139312402,0.344005156,0,0,1
0,0,0,0,0.343890178,0,0,1
0,0,1,1,0.344024534,0,0,1
0,0.008718845,1,1,0.348186795,1,1,0
0,0.920171335,0,0,0.348311966,1,0,0
1,1,1,1,0.347843422,1,1,0
0,0.149374343,0,0,0.348386591,1,0,0
0,0.008718845,0.553677397,0.460379124,0.348256782,1,0.6726483,0
0,0,1,1,0.34469513,0,0,1
0,0,1,1,0.344638696,0,0,1
0,0,1,1,0.344481991,0,0,1
0,0,1,1,0.344617696,0,0,1
0,0,0,0,0.344475861,0,0,1
0,0,0,0,0.344606738,0,0,1
0,0,1,1,0.344586303,0,0,1
