ASF,FG,MN,ED,INV_LOG,ND,STD,SUM,SUM1,SUM5,SUM10,Diff1,avg5minusMe,avg10minusme,std5ofivlogdivMe,std10ofivlogdivMe,Y
1,0.28046332,0.584277159,0.263212746,0.261252166,1,0,3.389205391,8.650424734,36.91839463,299.0416639,-1.872013952,0.313810535,0.093414821,0.000162531,0.000268145,1
1,1,1,1,0.261219343,1,0,5.261219343,9.933008084,34.00991804,284.7336908,0.589430602,-1.580556343,-1.891416764,0.000182212,0.000366147,1
1,1,1,1,0.261319813,0.410468928,0,4.671788741,9.6033627,31.56313087,273.3342163,-0.259785218,-1.550468134,-1.602004839,0.00017496,0.000427077,1
1,0.670344261,1,1,0.261229698,1,0,4.931573959,5.192866157,30.26787619,264.3815605,4.670281761,-1.740268392,-2.102863362,0.000140903,0.000422518,1
0,0,0,0,0.261292198,0,0,0.261292198,3.538732956,30.62247085,256.7241936,-3.01614856,2.600977473,2.300367409,0.000142747,0.000431715,1
1,0,1,1,0.261215422,0.016225336,0,3.277440758,5.741948139,31.60583328,249.7128729,0.812933377,-0.01521626,-0.515807952,0.000334453,0.000412973,1
1,0,0.417031671,0.786177605,0.261298105,0,0,2.464507381,7.486220918,30.38594677,241.9018389,-2.557206156,0.594434777,0.195485298,0.000456928,0.000406047,1
1,1,1,1,0.261252688,0.760460849,0,5.021713537,8.308108017,27.42181412,234.7507811,1.735319057,-2.003466341,-2.382067188,0.000418764,0.000320965,1
1,0,1,1,0.261227184,0.025167296,0,3.28639448,5.547460815,23.63582585,231.1396319,1.025328145,-0.820278853,-0.922811913,0.000316031,0.000226826,1
0,0,0,0,0.261066335,1,1,2.261066335,4.522095393,22.61045329,232.1817978,3.73E-05,-1.68E-05,-1.54E-05,6.74E-05,7.56E-05,0
0,0,0,0,0.261029058,1,1,2.261029058,4.52206163,22.61042157,233.7972073,-3.51E-06,1.21E-05,0.100080343,6.76E-05,0.000732515,0
0,0,0,0,0.261032572,1,1,2.261032572,4.52208826,22.61044351,235.5137476,-2.31E-05,1.06E-05,0.018380112,6.29E-05,0.001021382,0
0,0,0,0,0.261055688,1,1,2.261055688,4.522119754,22.61047505,238.0757542,-8.38E-06,-1.02E-05,0.044064885,5.87E-05,0.001158206,0
0,0,0,0,0.261064066,1,1,2.261064066,4.522088256,22.61050926,238.2180462,3.99E-05,-1.46E-05,0.075929351,7.83E-05,0.001234264,0
0,0,0,0,0.26102419,1,1,2.26102419,4.522063672,23.61115016,236.9704215,-1.53E-05,2.82E-05,0.130832491,9.07E-05,0.001265011,0
0,0,0,0,0.261039482,1,1,2.261039482,4.522083567,23.79479927,235.035822,-4.60E-06,0.200138205,0.130805132,0.001015659,0.00124008,0
0,0,0,0,0.261044085,1,1,2.261044085,4.522119802,23.23488906,233.4329415,-3.16E-05,0.036738083,0.159287422,0.001295696,0.001200741,0
0,0,0,0,0.261075717,1,1,2.261075717,4.522153965,23.81066485,233.5863266,-2.53E-06,0.088119927,0.159326692,0.001265403,0.001045202,0
0,0,0,0,0.261078248,1,1,2.261078248,5.522729151,24.67799172,236.0968228,-1.000572655,0.151859078,-0.025137468,0.001028902,0.00079901,0
1,0,1,1,0.261650903,0,0,3.261650903,4.705712789,24.2258628,239.2917157,1.817589017,-0.738989885,-0.893504049,8.58E-05,0.000218746,1
1,0,0,0.182349255,0.261712631,0,0,1.444061886,3.962173351,24.32696193,242.0751823,-1.074049579,0.878449655,0.778032606,8.93E-05,0.000211085,1
1,0,0.606407795,0.650030837,0.261672833,0,0,2.518111465,5.097895595,25.1724501,246.3102757,-0.061672665,0.02476938,-0.088317888,0.000266208,0.000213276,1
1,0,0.442490444,0.875622774,0.261670912,0,0,2.57978413,5.389480837,22.75276703,252.2325671,-0.229912577,-0.088174956,-0.153505281,0.000253847,0.000210295,1
1,0,0.940822032,0.415010601,0.261680177,0.192183897,0,2.809696707,5.070600224,21.36288461,263.7112883,0.54879319,-0.750752474,-0.328582753,0.000217791,0.000207258,1
1,0,0,0.999183095,0.261720422,0,0,2.260903517,4.806811925,21.67655067,280.4434359,-0.285004891,-0.047270828,0.181559451,0.000251105,0.000201129,1
1,0,0.410564027,0.810922662,0.261835208,0.062586511,0,2.545908408,4.807661514,22.19191876,298.5475421,0.284155302,-0.424230964,-0.119783372,0.000278414,0.000212394,1
1,0,0,0,0.261753106,1,0,2.261753106,2.678212534,23.38827416,314.112111,1.845293678,0.054953203,0.387519268,0.000176927,0.000167738,1
0,0,0,0,0.261745368,0.15471406,0,0.416459428,3.999598416,26.321161,326.2759757,-3.16667956,1.944489096,2.382569768,0.000156329,0.00016505,1
1,0,0.777281787,0.552840184,0.261652612,0.991364405,0,3.583138988,5.384266277,27.87288461,333.1651522,1.782011699,-0.679855313,-0.326903261,0.000172234,0.000170972,1
1,0,0,0.539455947,0.261671342,0,0,1.801127289,5.322180023,27.00932938,336.4938994,-1.719925445,0.870165958,1.539428671,0.000155304,0.000173513,1
1,0,1,1,0.261736413,0.259316321,0,3.521052734,6.004016914,28.56205533,341.0031086,1.038088554,-0.790480106,-0.18261007,0.00014985,0.000190287,1
1,0,0.636100683,0.585179897,0.2616836,0,0,2.48296418,5.611099365,31.09474153,343.5319716,-0.645171005,0.498874258,0.810447455,0.000151653,0.000194301,1
1,0,1,0.866376334,0.261758851,0,0,3.128135185,5.551322034,34.23148824,341.1726824,0.704948336,0.108974683,0.243141214,8.88E-05,0.000241847,1
1,0,0.353163843,0.808269276,0.26175373,0,0,2.423186849,4.520711042,38.09503226,333.3473905,0.325662656,1.18600093,0.949719326,9.12E-05,0.000239555,1
1,0,0,0,0.261790193,0.835734,0,2.097524193,6.874905976,39.78065687,318.5244526,-2.67985759,1.91229448,1.459236043,0.000147258,0.0002376,1
1,1,1,1,0.261729661,0.515652122,0,4.777381783,8.536703115,37.75648766,299.6385957,1.018060451,-0.831069083,-1.204222481,0.000242765,0.000334755,1
1,0,1,0.497582675,0.261738657,1,0,3.759321332,8.747846069,35.55213881,282.701371,-1.229203405,-0.154336499,-0.447740036,0.000248282,0.000405751,1
1,0.726758297,1,1,0.26176644,1,0,4.988524737,9.414866058,33.2103375,268.378752,0.562183416,-1.483081807,-1.871346916,0.000328207,0.000438282,1
1,0.175247563,1,1,0.261823989,0.989269769,0,4.426341321,6.206335647,31.20163185,256.5806578,2.646346995,-1.28971675,-1.581865754,0.000314153,0.000446971,1
1,0,0.209373633,0.308971789,0.261648904,0,0,1.779994326,4.850736774,31.51853852,246.8472482,-1.290748122,1.323707473,0.822902729,0.000207977,0.000379785,1
1,0,0.545105501,1,0.261710593,0.263926354,0,3.070742448,6.332354264,31.09091832,235.1566453,-0.190869368,0.129263457,-0.432305655,0.000365003,0.000386359,1
1,0,1,1,0.261611816,0,0,3.261611816,6.406044758,28.73545235,221.4255017,0.117178874,-0.243434057,-0.709030488,0.000425707,0.000354231,1
1,0,0.88269547,1,0.261737472,0,0,3.144432942,7.406160404,26.40619638,210.4166397,-1.11729452,-0.41552023,-0.700517045,0.000459555,0.000350807,1
1,0,1,1,0.261727462,1,0,4.261727462,6.523242318,23.27209438,200.8764788,2.000212606,-1.709400898,-1.923799394,0.00037181,0.000256858,1
0,0,0,0,0.261514856,1,1,2.261514856,4.423116576,20.89479996,190.6668027,0.099913136,-0.159422545,-0.125411267,2.97E-05,5.80E-05,0
0,0,0,0,0.261505349,0.900096371,1,2.16160172,3.976888298,20.81926289,184.2187439,0.346315142,-0.084734039,-0.225431748,2.93E-05,0.000800034,0
0,0,0,0,0.26151924,0.553767338,1,1.815286578,4.076788781,21.2295199,181.8314009,-0.446215625,0.271698319,0.066447206,2.80E-05,0.00107327,0
0,0,0,0,0.261502203,1,1,2.261502203,4.272058403,21.41224328,176.8858887,0.250946003,-0.10258312,-0.247624958,4.10E-05,0.001230055,0
0,0,0,0,0.261518331,0.749037869,1,2.0105562,4.145947904,21.4682222,168.9901576,-0.124835504,0.112973372,-0.196605571,6.21E-05,0.001334288,0
0,0,0,0,0.261513559,0.873878145,1,2.135391704,4.347579504,19.82793566,161.0384296,-0.076796096,0.034723163,-0.496278285,7.20E-05,0.001353858,0
0,0,0,0,0.261519569,0.950668231,1,2.2121878,4.387145309,17.35977467,151.3614005,0.037230291,-0.416715536,-0.423833536,0.001115306,0.001326327,0
0,0,0.017249006,0.169736901,0.261531834,0.726439768,1,2.174957509,4.259512155,17.72659039,142.5274038,0.090402863,-0.498474838,-0.384142314,0.001373215,0.001241216,0
0,0,0,0.243000549,0.261553839,0.580000258,1,2.084554646,4.328037324,16.86603546,137.6192125,-0.158928032,-0.215719239,-0.474310037,0.001375879,0.001098694,0
0,0,0,0,0.261505513,0.981977165,1,2.243482678,2.505661363,13.06241828,136.1237544,1.981303993,-0.739110992,-0.815472521,0.001188047,0.0008552,0
0,0,0,0,0.262178685,0,0,0.262178685,1.87941852,14.44674118,141.9340258,-1.35506115,0.845933285,0.967702404,8.82E-05,9.65E-05,1
1,0,0,0.355047937,0.262191898,0,0,1.617239835,4.753961024,18.43191992,153.3028056,-1.519481354,0.16399643,-0.387356155,8.31E-05,8.91E-05,1
1,0.944521137,0.656594462,0.273418468,0.262187122,0,0,3.136721189,3.398957232,16.28400766,163.5011888,2.874485146,-1.23157347,-1.670835078,8.32E-05,8.61E-05,1
0,0,0,0,0.262236043,0,0,0.262236043,0.524420142,13.5165122,172.8222701,5.19E-05,1.089417769,1.18211852,0.000105228,8.38E-05,1
0,0,0,0,0.262184099,0,0,0.262184099,3.889984258,13.51649418,182.855303,-3.36561606,1.089464529,1.182170293,0.000101453,8.30E-05,1
1,0,1,1,0.262211705,0.365588454,0,3.627800159,5.864597263,10.15090652,189.88828,1.391003055,-2.27614995,-1.833236162,9.28E-05,9.36E-05,1
1,0,0.467700988,0.506878315,0.262217801,0,0,2.236797104,2.60604876,8.525777992,193.7246504,1.867545448,-1.558266008,-0.434718351,9.53E-05,9.51E-05,1
0,0,0,0,0.262257913,0.106993743,0,0.369251656,0.631461778,12.81839908,195.8786384,0.107041534,0.657372847,1.544277703,9.53E-05,0.000101158,1
0,0,0,0,0.262210122,0,0,0.262210122,0.524402124,15.37057735,194.3909412,1.81E-05,1.274845192,1.666609318,3.96E-05,7.21E-05,1
0,0,0,0,0.262192002,0,0,0.262192002,0.524396597,18.87268971,195.7472698,-1.26E-05,1.274868155,1.701000809,6.75E-05,7.06E-05,1
0,0,0,0,0.262204595,0,0,0.262204595,4.239468733,25.81552099,198.8589746,-3.715059543,1.975273191,1.716818683,9.51E-05,7.10E-05,1
1,0.174782333,1,0.54026663,0.262215175,1,0,3.977264138,6.898669852,28.63030314,197.4066227,1.055858424,-1.051637727,-1.976007631,9.56E-05,7.11E-05,1
1,0,0.767739287,0.873304964,0.262192514,0.018168949,0,2.921405714,3.183640048,25.60508891,193.9167522,2.65917138,-0.120971498,-0.991655307,9.71E-05,6.84E-05,1
0,0,0,0,0.262234334,0,0,0.262234334,4.026514483,23.54954515,193.4517034,-3.502045815,2.058349231,1.501594337,9.82E-05,6.92E-05,1
1,0,1,1,0.262167718,0.502112431,0,3.764280149,7.46722787,20.54947118,193.0418766,0.061332428,-1.374954684,-1.500463702,5.86E-05,0.000110962,1
1,0.44075153,1,1,0.262196191,0,0,3.702947721,7.054250884,13.98727686,193.8721872,0.351644558,-1.982378951,-1.7133776,4.45E-05,0.000131383,1
1,0,1,1,0.262177576,0.089125587,0,3.351303163,3.873455622,10.679766,202.5048507,2.829150704,-2.274416561,-1.505828688,4.67E-05,0.000277766,1
0,0,0.072164219,0.187785422,0.262202818,0,0,0.522152459,1.128096292,11.33070188,214.4449844,-0.083791374,0.536914139,1.214392931,1.19E-05,0.000338947,1
0,0,0.343743975,0,0.262199858,0,0,0.605943833,1.026440507,16.72690603,225.7341911,0.185447159,0.601129944,1.30458497,2.94E-05,0.000388739,1
0,0,0,0,0.262208143,0.158288531,0,0.420496674,0.905033556,21.9843945,231.62723,-0.064040208,1.717810754,1.655636964,0.000154916,0.000413268,1
0,0,0.151941567,0.070389818,0.262205497,0,0,0.484536882,3.746740024,24.36316909,232.2627955,-2.77766626,1.774034589,1.775747103,0.000191366,0.000413611,1
1,0,1,1,0.262203142,0,0,3.262203142,4.524391497,25.14043265,231.6508889,2.000014787,-0.648140795,-0.824176184,0.000385786,0.000410015,1
0,1,0,0,0.262188355,0,0,1.262188355,6.524300444,25.14004006,233.5081492,-3.999923734,1.151835828,1.075817923,0.000423795,0.000376189,1
1,1,1,1,0.262112089,1,0,5.262112089,6.283928978,23.13971839,237.7738838,4.2402952,-2.64812826,-2.824123502,0.000429357,0.000328253,1
0,0.759566873,0,0,0.262250016,0,0,1.021816889,3.283808149,21.37978174,242.3335507,-1.240174371,0.992142959,1.116160857,0.000435511,0.000310864,1
0,0,0,0,0.26199126,1,1,2.26199126,4.524003581,22.61994034,244.7119501,-2.11E-05,5.24E-06,5.17E-06,3.85E-05,5.13E-05,0
0,0,0,0,0.262012321,1,1,2.262012321,4.523998908,22.61989971,241.777786,2.57E-05,-2.08E-05,0.113111535,6.48E-05,0.000819758,0
0,0,0,0,0.261986587,1,1,2.261986587,4.52397877,22.61990859,235.0921665,-5.60E-06,1.79E-06,0.324648818,5.02E-05,0.001029013,0
0,0,0,0,0.261992183,1,1,2.261992183,4.523992327,22.61994494,226.1809075,-7.96E-06,1.16E-06,0.353940739,6.33E-05,0.00123293,0
0,0,0,0,0.262000144,1,1,2.262000144,4.523966756,22.61996002,216.6649669,3.35E-05,-4.50E-06,0.153999958,6.55E-05,0.001317043,0
0,0,0,0,0.261966612,1,1,2.261966612,4.523962949,23.75126252,208.091614,-2.97E-05,2.97E-05,-0.0401526,6.67E-05,0.001364093,0
0,0,0,0,0.261996337,1,1,2.261996337,4.524007788,26.9976929,198.3294738,-1.51E-05,0.226259806,-0.140106479,0.001145735,0.001340582,0
0,0,0,0,0.262011451,1,1,2.262011451,4.524015122,29.40577468,182.827424,7.78E-06,0.649270986,-0.090703997,0.001313233,0.001254017,0
0,0,0,0,0.262003671,1,1,2.262003671,4.524007401,27.6993853,162.3588438,-5.90E-08,0.707868827,-0.121868698,0.001386626,0.001091456,0
0,0,0,0,0.26200373,1,1,2.26200373,5.655269255,23.75818113,143.820579,-1.131261795,0.308000832,-0.321799736,0.001137964,0.000828393,0
1,0,0.666065724,0.994835421,0.26267491,0.46968947,0,3.393265525,7.770393335,19.68577618,131.7783285,-0.983862285,-1.211633862,-1.552990691,0.000194517,0.000168409,1
1,0.898879128,0.600957173,0.614702385,0.262589124,1,0,4.37712781,6.932089562,15.93428022,128.7922903,1.822166058,-2.621604237,-2.849912797,0.00021589,0.000169093,1
1,0,0.292241573,0,0.262720179,1,0,2.554961752,2.817625743,13.70864959,134.4904249,2.292297761,-1.123629281,-1.339184437,9.32E-05,0.000139457,1
0,0,0,0,0.262663991,0,0,0.262663991,0.58280323,13.10400437,144.826619,-0.057475248,1.047733457,0.786143109,0.000153027,0.000140171,1
0,0,0,0,0.262706441,0.057432798,0,0.320139239,1.582864312,14.04660716,156.2521223,-0.942585834,0.990264188,0.857566146,0.000148456,0.000133848,1
0,0,0,0,0.262725073,1,0,1.262725073,4.018897371,13.98912229,164.6517182,-1.493447225,0.236192932,0.135823317,0.00015126,0.000145171,1
1,0,0.461597299,0.530591316,0.26269349,0.501290193,0,2.756172298,4.706458938,11.49564306,168.2545773,0.805885658,-1.457265846,-1.085834665,0.000132749,0.000144716,1
1,0,0.025560095,0.254199349,0.262622386,0.40790481,0,1.95028664,2.212980523,8.937194553,169.3758849,1.687592757,-0.950064481,-0.307818484,0.000183498,0.000145931,1
0,0,0,0,0.262693883,0,0,0.262693883,1.525406015,9.161120477,173.9574327,-1.000018249,0.524522869,1.393041785,0.000118984,0.000113219,1
0,1,0,0,0.262712132,0,0,1.262712132,1.525379441,11.71593059,182.4735066,1.000044823,-0.217704788,0.45061502,0.000120045,0.000119246,1
0,0,0,0,0.262667309,0,0,0.262667309,1.525418139,16.69973794,190.4679069,-1.000083521,1.035511465,1.440218908,0.000155213,0.00011889,1
0,0,0,0,0.26275083,1,0,1.26275083,2.148010435,21.63241484,195.5118702,0.377491225,0.779017984,0.463534885,0.000146171,0.000127707,1
0,0.494171449,0,0,0.262722497,0.128365659,0,0.885259605,2.436906447,24.04484368,198.6650389,-0.666387237,1.399454548,0.813391231,0.000118758,0.000121358,1
0,0,0.288955121,0,0.262691721,1,0,1.551646842,4.080216128,24.52950772,198.4684469,-0.976922444,0.972607741,0.506060925,0.000104225,0.000145341,1
1,0,0.186349037,0.079570074,0.262650175,1,0,2.528569286,6.509186795,22.4462031,195.2320853,-1.452048223,-0.146922326,-0.365606844,0.00012745,0.000154377,1
1,0,1,0.717893788,0.262723721,1,0,3.980617509,6.458095032,17.59198137,194.5739036,1.503139986,-1.87302385,-1.92792656,8.34E-05,0.000159444,1
1,0,0.258652629,0.314051713,0.262677366,0.642095815,0,2.477477523,4.56043928,12.61695067,199.60653,0.394515766,-1.066674907,-0.596600206,0.000122965,0.000298418,1
1,0,0.055545564,0.243649681,0.262700957,0.521065555,0,2.082961757,2.921570484,13.51874235,209.6141825,1.24435303,-0.970374239,-0.223585653,0.000100543,0.000387727,1
0,0,0,0,0.262731278,0.575877449,0,0.838608727,1.996911504,17.67719438,218.9795959,-0.31969405,0.752552224,1.038714576,0.000178108,0.000458696,1
0,0,0,0,0.262695007,0.89560777,0,1.158302777,1.654965072,19.71033082,224.4460907,0.661640482,0.785975147,0.861407971,0.000193294,0.000462425,1
0,0,0,0,0.262758837,0.233903458,0,0.496662295,1.483064331,21.74370128,227.8794685,-0.489739741,1.501125944,1.63346218,0.000216512,0.000478687,1
0,0.687246947,0,0,0.262736393,0.036418696,0,0.986402036,5.462230957,24.78558353,230.7212065,-3.489426885,1.364549982,1.320304388,0.000352921,0.000418477,1
1,0.21318979,1,1,0.262639131,1,0,4.475828921,7.080022513,23.84825171,233.8599621,1.871635329,-1.869664232,-2.041516675,0.000360963,0.00034101,1
1,0,0.34153641,1,0.262657182,0,0,2.604193592,4.030047942,21.29314613,240.9350516,1.178339242,-0.440707938,-0.365265093,0.000399485,0.000300201,1
1,0,0,0.163213902,0.262640448,0,0,1.42585435,3.688335539,21.78802141,252.9726124,-0.836626839,0.669289221,0.778900686,0.000306654,0.000223358,1
0,0,0,0,0.262481189,1,1,2.262481189,4.524946582,22.62460771,266.8214899,1.58E-05,-2.05E-05,0.025936775,8.73E-05,8.42E-05,0
0,0,0,0,0.262465393,1,1,2.262465393,4.524899138,22.62460317,277.393463,3.16E-05,-4.56E-06,0.170121341,8.78E-05,0.000761255,0
0,0,0,0,0.262433745,1,1,2.262433745,4.524916924,22.88415574,282.9807569,-4.94E-05,2.61E-05,0.359873748,8.73E-05,0.001101313,0
0,0,0,0,0.262483179,1,1,2.262483179,4.524923226,23.14368922,283.8560227,4.31E-05,0.051888165,0.495959024,9.59E-05,0.001197216,0
0,0,0,0,0.262440047,1,1,2.262440047,4.524921835,23.14370859,281.9867143,-4.17E-05,0.051926454,0.626557373,9.67E-05,0.001279901,0
0,0,0,0,0.262481788,1,1,2.262481788,4.524942048,24.58543928,280.0860007,2.15E-05,0.05189343,0.726581537,7.45E-05,0.001284996,0
0,0,0,0,0.26246026,1,1,2.26246026,4.784451704,27.9243391,276.2883636,-0.259531184,0.340252377,0.526678427,0.001057222,0.001308337,0
0,0,0.120617126,0.138867925,0.262506393,1,1,2.521991444,4.784450409,30.92334123,266.7989032,0.259532479,0.460163739,0.302493483,0.001399389,0.001258526,0
0,0,0,0,0.262458965,1,1,2.262458965,4.524942598,33.33070701,253.160822,-2.47E-05,0.940054098,0.381332381,0.001366798,0.001129594,0
0,0,0,0,0.262483633,1,1,2.262483633,5.966652516,35.63689885,238.3034599,-1.44168525,1.201144706,0.55423381,0.001099285,0.000856084,0
1,0.441072635,1,1,0.263096248,0,0,3.704168883,7.863841871,33.19658084,221.579922,-0.455504105,-0.040417452,-0.832896942,0.00020451,0.000257686,1
1,0,1,0.896470334,0.263202654,1,0,4.159672988,7.783453834,28.21189704,210.8161217,0.535892142,-1.184108251,-1.632506628,0.000282514,0.000251701,1
1,0.626791831,1,0.672981945,0.263057582,0.060949488,0,3.623780846,7.191816189,23.7594215,211.7569623,0.055745503,-0.956966175,-1.486269632,0.000344449,0.000249156,1
1,0,0.876492387,0.797686798,0.263114703,0.630741455,0,3.568035343,6.83113444,21.27438088,223.1508719,0.304936246,-1.482965715,-1.601078404,0.000276267,0.000232694,1
1,0,1,1,0.263099097,0,0,3.263099097,3.526334508,21.24299498,238.7778796,2.999863686,-1.09329255,-1.255283463,0.0002399,0.000232351,1
0,0,0,0,0.263235411,0,0,0.263235411,2.87915807,20.78780216,254.000358,-2.352687248,1.815557039,1.744584555,0.000183294,0.000220754,1
0,0.795241505,0.841648185,0.184185405,0.263265169,0.531582395,0,2.615922659,3.330978289,18.4348787,269.7747781,1.900867029,-0.537154676,-0.301684361,0.000222584,0.00020965,1
0,0,0,0,0.263182142,0.451873488,0,0.71505563,4.706775568,17.28526004,287.5135664,-3.276664308,0.893152128,1.729467713,0.00014467,0.000150443,1
1,0,1,1,0.263200018,0.72851992,0,3.991719938,6.799748549,18.47334486,303.1588532,1.183691327,-2.142875687,-1.192384168,0.000160284,0.000149401,1
1,0,0.285426227,0.564539071,0.263140034,0.694923279,0,2.808028611,3.071141687,18.91336101,314.5534433,2.544915535,-0.96220389,-0.069891044,7.15E-05,0.000125052,1
0,0,0,0,0.263113076,0,0,0.263113076,0.52623461,22.43278048,324.8073383,-8.46E-06,1.673734405,2.5366328,7.45E-05,0.000124336,1
0,0,0,0,0.263121534,0,0,0.263121534,2.18135963,29.15273771,329.984707,-1.655116562,2.28658708,2.836632862,8.58E-05,0.000147182,1
0,1,0,0,0.263087713,0.655150383,0,1.918238096,5.894860384,35.15333109,325.8332691,-2.058384192,1.362600832,1.514647983,0.000153428,0.00017503,1
1,0,0.953967077,1,0.263115973,0.759539238,0,3.976622288,7.2397647,36.90138851,314.5839096,0.713479876,-0.226794998,-0.601120576,0.000153435,0.000163647,1
1,0,1,1,0.263142412,0,0,3.263142412,6.590561152,36.46547342,301.1247663,-0.064276328,0.367308,0.038288226,0.000151892,0.00016875,1
1,0,1,1,0.263091581,0.064327159,0,3.32741874,7.246191843,36.56222225,286.5242336,-0.591354363,0.335225531,-0.065576434,0.000153357,0.000180368,1
1,0.568993752,0.881850151,0.333407725,0.26318522,0.871336255,0,3.918773103,8.18195301,36.17366704,271.2226058,-0.344406804,-0.268972925,-0.763378266,0.00013442,0.000313177,1
1,0,1,1,0.263179907,1,0,4.263179907,7.642917806,32.93054682,256.4056732,0.883442008,-0.678246677,-1.301078065,0.000164667,0.000388114,1
1,0,1,1,0.263118453,0.116619446,0,3.379737899,6.803849607,29.86793499,245.335322,-0.044373809,-0.378561766,-0.658387897,0.000169901,0.000434189,1
1,0,1,1,0.263131396,0.160980312,0,3.424111708,6.687309979,29.16725603,237.3857019,0.160913437,-0.451700843,-0.814443694,0.000186535,0.000485817,1
1,0,1,1,0.263198271,0,0,3.263198271,6.857636636,27.61014919,229.787591,-0.331240094,-0.40215793,-0.769646614,0.000177488,0.000505361,1
1,0,1,1,0.263219686,0.331218679,0,3.594438365,4.938832788,25.00129976,221.747333,2.250043942,-0.933448868,-1.200915656,0.000442507,0.000501401,1
0,1,0,0.08119973,0.263194693,0,0,1.344394423,4.580305979,23.90397163,215.2006154,-1.891517133,0.994876032,0.897886291,0.000491541,0.000444809,1
1,0,1,0.972806894,0.263104662,0,0,3.235911556,6.103170645,23.44224517,209.635877,0.368652467,-0.794387686,-0.901775543,0.000465283,0.000370735,1
1,0,0.429446535,0.695409647,0.263213429,0.479189478,0,2.867259089,5.130203141,21.86494069,205.1563985,0.604315037,-0.620333925,-0.665339099,0.000467611,0.00033475,1
0,0,0,0,0.262944052,1,1,2.262944052,4.248787207,21.26059447,201.8777877,0.277100897,-0.136881079,-0.121455465,5.03E-05,5.33E-05,0
0,0,0,0,0.262949966,0.722893189,1,1.985843155,3.841504655,21.35673447,199.7599873,0.130181655,0.140212766,-0.044283169,7.38E-05,0.000867092,0
0,0,0,0,0.262946651,0.592714849,1,1.8556615,4.118579525,21.86019564,198.9596071,-0.407256525,0.289629472,0.183910171,6.93E-05,0.001142943,0
0,0,0,0,0.262918025,1,1,2.262918025,4.525866159,21.91831487,198.8896067,-3.01E-05,-0.036169868,-0.282546804,6.98E-05,0.001316669,0
0,0,0,0,0.262948134,1,1,2.262948134,4.525856927,21.56914509,199.0880641,3.93E-05,-0.106033318,-0.155211205,6.21E-05,0.001428335,0
0,0,0,0,0.262908793,1,1,2.262908793,4.344927202,19.56989126,199.5862029,0.180890384,-0.105994591,-0.355098224,6.03E-05,0.001469829,0
0,0,0,0,0.262943061,0.819075348,1,2.082018409,4.344965831,18.4545821,205.5277832,-0.180929013,-0.324954359,-0.118560451,0.001215457,0.001400983,0
0,0,0,0,0.262947422,1,1,2.262947422,4.176698746,18.33923328,215.4686943,0.349196098,-0.329095052,-0.325311735,0.001469547,0.001295224,0
0,0,0,0,0.262938201,0.650813123,1,1.913751324,4.176696384,18.96276664,226.1917028,-0.349193736,-0.179757038,0.16155584,0.001479253,0.00112158,0
0,0,0,0,0.26294506,1,1,2.26294506,2.526603094,18.5863299,236.8484594,1.999287026,-0.204386017,-0.230298331,0.00122745,0.000848945,0
0,0,0,0,0.263658034,0,0,0.263658034,3.229618042,19.14279402,250.2119492,-2.702301974,1.395048903,1.769056613,9.67E-05,0.000196554,1
1,0,0.748661064,0.953659123,0.263639821,0,0,2.965960008,4.229617013,20.55635436,263.0189936,1.702303003,-0.796108141,-0.533248103,0.000179325,0.000193256,1
1,0,0,0,0.263657005,0,0,1.263657005,4.800232111,21.79019522,272.4125755,-2.272918101,0.677761999,1.198815849,0.000215793,0.000204574,1
1,0.272870873,1,1,0.263704233,0,0,3.536575106,3.800259637,22.11677228,281.0384127,3.272890575,-1.119955065,-0.913804261,0.000278458,0.00021001,1
0,0,0,0,0.263684531,0,0,0.263684531,3.083067217,22.06728387,291.4968365,-2.555698155,1.743049884,2.287174178,0.000224098,0.000221476,1
1,0,0.499137142,0.793960941,0.263581358,0.262703245,0,2.819382686,4.643178377,25.51147151,303.0568645,0.995586995,-0.412660328,0.031468964,0.000162275,0.000206698,1
1,0.331395839,0,0.228815853,0.263583999,0,0,1.823795691,5.463457882,28.39549324,313.216567,-1.8158665,0.871776252,1.071483642,0.000170627,0.000206099,1
1,1,0.580093857,0.796035237,0.263533097,0,0,3.639662191,5.126809169,29.06224177,322.1638092,2.152515213,-0.656135487,-0.700398566,0.000178104,0.000198912,1
1,0,0.047314416,0.176189192,0.26364337,0,0,1.487146978,3.750771222,29.61952326,329.0879996,-0.776477266,1.341774671,1.521416813,0.000143732,0.00019918,1
0,1,0,0,0.263624244,1,0,2.263624244,6.527254855,31.94981973,332.4837248,-2.000006367,0.831358759,0.947283895,0.000216274,0.00027306,1
1,0,1,1,0.263630611,1,0,4.263630611,7.527200108,31.94983832,331.6455689,1.000061114,-0.968649669,-0.916825588,0.000220302,0.000275772,1
1,0,1,1,0.263569497,0,0,3.263569497,6.130206412,29.94993634,327.6938462,0.396932582,-0.168582775,0.151726715,0.000220524,0.000278315,1
1,0,0.424722839,0.178240641,0.263673435,1,0,2.866636915,5.684090665,30.4160324,322.1613228,0.049183165,0.028363631,0.447334047,0.000153352,0.000287167,1
1,0,0.776799541,0.776932644,0.263721565,0,0,2.81745375,6.081067689,32.57519604,313.7350096,-0.446160189,0.370752184,0.508821744,0.000261413,0.000285477,1
1,0,1,1,0.263613939,0,0,3.263613939,6.52727345,33.62731189,301.3140929,-4.56E-05,0.063219336,-0.03084498,0.0002971,0.00024624,1
